protectedAreaName,protectedAreaType,state,wikipediaUrl,declared,area,district
Bandli Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Bandli_Wildlife_Sanctuary,1962,32.11,Mandi
Chail Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Chail_Wildlife_Sanctuary,1976,16,Sirmaur
Chandratal Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Chandratal_Wildlife_Sanctuary,2007,38.56,Lahaul and Spiti
Churdhar Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Churdhar_Wildlife_Sanctuary,1985,55.52,Sirmaur
Daranghati Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Daranghati_Sanctuary,1962,171.5,Shimla
Dhauladhar Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Dhauladhar_Wildlife_Sanctuary,1994,982.96,Kangra
Gamgul Siahbehi Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Gamgul_Siyabehi_Wildlife_Sanctuary,1962,108.4,Chamba
Kais Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Kais_Wildlife_Sanctuary?action=edit&redlink=1,1954,12.61,Kullu
Kalatop Khajjiar Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Kalatop_Khajjiar_Wildlife_Sanctuary,1958,17.17,Chamba
Kanwar Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Kanwar_Wildlife_Sanctuary,1954,107.29,Kullu
Khokhan Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Khokhan_Wildlife_Sanctuary?action=edit&redlink=1,1954,14.94,Kullu
Kibber Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Kibber_Wildlife_Sanctuary,1992,2220.12,Lahul and Spiti
Kugti Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Kugti_Sanctuary,1962,405.49,Chamba
Lippa Asrang Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Lippa_Asrang_Wildlife_Sanctuary?action=edit&redlink=1,2001,31,Kinnaur
Majathal Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Majthal_Sanctuary,1954,30.86,Solan
Manali Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Manali_Wildlife_Sanctuary,1954,29,Kullu
Nargu Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Nargu_Wildlife_Sanctuary,1962,132.37,Mandi
Pong Dam Lake Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Pong_Dam_Lake_Wildlife_Sanctuary,1982,207.59,Kangra
Rakchham Chitkul Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Rakchham_Chitkul_Wildlife_Sanctuary,1989,304,Kinnaur
Renuka Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Renuka_Wildlife_Sanctuary,2013,3.87,Sirmaur
Rupi Bhaba Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Rupi_Bhaba_Wildlife_Sanctuary,1982,503,Kinnaur
Sainj Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Sainj_Wildlife_Sanctuary?action=edit&redlink=1,1994,90,Kullu
Sechu Tuan Nala Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Sechu_Tuan_Nala_Wildlife_Sanctuary,1962,390.29,Chamba
Shikari Devi Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Shikari_Devi_Wildlife_Sanctuary?action=edit&redlink=1,1962,29.94,Mandi
Shimla Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Shimla_Wildlife_Sanctuary?action=edit&redlink=1,1958,10,Shimla
Talra Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Talra_Wildlife_Sanctuary,1962,46.48,Shimla
Tirthan Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Tirthan_Wildlife_Sanctuary,1992,61,Kullu
Tundah Wildlife Sanctuary,Wildlife Sanctuary,Himachal Pradesh,https://en.wikipedia.org/wiki/Tundah_Wildlife_Sanctuary?action=edit&redlink=1,1999,64,Chamba
Baltal Thajwas Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Baltal_Thajwas_Wildlife_Sanctuary,1987,203,Srinagar
Gulmarg Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Gulmarg_Wildlife_Sanctuary,1987,180,Baramulla
Hirpora Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Hirpora_Wildlife_Sanctuary,1987,341.25,Baramulla
Jasrota Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Jasrota_Wildlife_Sanctuary?action=edit&redlink=1,1987,10.04,Kathua
Lachipora Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Lachipora_Wildlife_Sanctuary?action=edit&redlink=1,1987,80,Baramulla
Limber Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Limber_Wildlife_Sanctuary,1987,12,Baramulla
Nandini Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Nandini_Wildlife_Sanctuary?action=edit&redlink=1,1990,33.34,Jammu
Overa-Aru Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Overa-Aru_Wildlife_Sanctuary,1987,425,Anantnag
Rajparian Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Rajparian_Wildlife_Sanctuary,1945,20,Anantnag
Ramnagar Rakha Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Ramnagar_Rakha_Wildlife_Sanctuary?action=edit&redlink=1,1990,31.5,Jammu
Surinsar-Mansar Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Mansar-Surinsar_Wildlife_Sanctuary,1990,97.82,Jammu
Tata Kutti Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Tratte_Koot,2012,66.27,Jammu
Tral Wildlife Sanctuary,Wildlife Sanctuary,Jammu and Kashmir,https://en.wikipedia.org/wiki/Tral_Wildlife_Sanctuary,2019,154.15,Pulwama
Dalma Wildlife Sanctuary,Wildlife Sanctuary,Jharkhand,https://en.wikipedia.org/wiki/Dalma_Wildlife_Sanctuary,1976,193.22,Singhbhum East
Gautam Budha Wildlife Sanctuary,Wildlife Sanctuary,Jharkhand,https://en.wikipedia.org/wiki/Gautam_Budha_Wildlife_Sanctuary,1976,121.14,Koderma
Hazaribagh Wildlife Sanctuary,Wildlife Sanctuary,Jharkhand,https://en.wikipedia.org/wiki/Hazaribagh_Wildlife_Sanctuary,1976,186.25,Hazaribagh
Koderma Wildlife Sanctuary,Wildlife Sanctuary,Jharkhand,https://en.wikipedia.org/wiki/Koderma_Wildlife_Sanctuary,1985,177.35,Koderma
Lawalong Wildlife Sanctuary,Wildlife Sanctuary,Jharkhand,https://en.wikipedia.org/wiki/Lawalong_Wildlife_Sanctuary,1978,211.03,Chatra
Mahuadanr Wildlife Sanctuary,Wildlife Sanctuary,Jharkhand,https://en.wikipedia.org/wiki/Mahuadanr_Wolf_Sanctuary,1976,63.26,Palamau
Palamau Wildlife Sanctuary,Wildlife Sanctuary,Jharkhand,https://en.wikipedia.org/wiki/Palamau_Tiger_Reserve,1976,752.94,Palamau
Palkot Wildlife Sanctuary,Wildlife Sanctuary,Jharkhand,https://en.wikipedia.org/wiki/Palkot_Wildlife_Sanctuary,1990,182.83,Gumla
Parasnath Wildlife Sanctuary,Wildlife Sanctuary,Jharkhand,https://en.wikipedia.org/wiki/Parasnath_Wildlife_Sanctuary?action=edit&redlink=1,1984,49.33,Giridih
Topchanchi Wildlife Sanctuary,Wildlife Sanctuary,Jharkhand,https://en.wikipedia.org/wiki/Topchanchi_Wildlife_Sanctuary,1978,12.82,Dhanbad
Udhwa Lake Wildlife Sanctuary,Wildlife Sanctuary,Jharkhand,https://en.wikipedia.org/wiki/Udhwa_Lake_Wildlife_Sanctuary?action=edit&redlink=1,1991,5.65,Sahebganj
Adichunchunagiri Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Adichunchanagiri_Peacock_Wildlife_Sanctuary,1981,0.84,Mandya
Arabithittu Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Arabithittu_Wildlife_Sanctuary,1985,13.5,Mysore
Arsikere Sloth Bear Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Arsikere_Sloth_Bear_Wildlife_Sanctuary?action=edit&redlink=1,2023,100.88,Hassan
Attiveri Bird Sanctuary,Bird Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Attiveri_Bird_Sanctuary,1994,2.23,Uttara Kannada
Bankapura Wolf Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Bankapura_Wolf_Wildlife_Sanctuary?action=edit&redlink=1,2023,3.32,Koppal
Bhadra Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Bhadra_Wildlife_Sanctuary,1974,500.16,"Chikmagalur, Shimoga"
Bhimgad Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Bhimgad_Wildlife_Sanctuary,2010,190.42,Belgavi
Biligiri Rangaswamy Temple Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Biligiriranga_Hills,1987,539.52,Chamarajanagar
Brahmagiri Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Brahmagiri_Wildlife_Sanctuary,1974,181.29,Kodagu
Bukkapatna Chinkara Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Bukkapatna_Chinkara_Wildlife_Sanctuary,2019,148,Tumakuru
Cauvery Extension Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Cauvery_Extension_Wildlife_Sanctuary?action=edit&redlink=1,,,
Cauvery Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Cauvery_Wildlife_Sanctuary,1987,1027.53,"Chamarajanagar, Mandya, Ramanagar"
Chincholi Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Chincholi_Wildlife_Sanctuary,2011,134.88,Kalaburagi
Dandeli Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Dandeli_Wildlife_Sanctuary,1987,886.41,Uttara Kannada
Daroji Sloth Bear Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Daroji_Sloth_Bear_Sanctuary,1992,82.72,Dharwar
Ghataprabha Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Ghataprabha_Wildlife_Sanctuary,1974,29.78,Belgaum
Gudavi Bird Sanctuary,Bird Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Gudavi_Bird_Sanctuary,1989,0.73,Shimoga
Gudekote Extension Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Gudekote_Extension_Wildlife_Sanctuary?action=edit&redlink=1,2019,120.04,Ballari
Gudekote Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Gudekote_Wildlife_Sanctuary,2013,47.16,Ballari
Jogimatti Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Jogimatti_Wildlife_Sanctuary,2015,100.48,Chitradurga
Kamasandra Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Kamasandra_Wildlife_Sanctuary?action=edit&redlink=1,2019,78.62,Ramanagara
Kappathagudda Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Kappatagudda_Wildlife_Sanctuary,2019,244.15,Gadag
Malai Mahadeshwara Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Malai_Mahadeshwara_Wildlife_Sanctuary,2013,906.19,Chamarajanagar
Melkote Temple Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Melkote_Temple_Wildlife_Sanctuary,1974,49.82,Mandya
Mookambika Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Mookambika_Wildlife_Sanctuary,1974,370.37,Udipi
Nugu Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Nugu_Wildlife_Sanctuary,1974,30.32,Mysore
Pushpagiri Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Pushpagiri_Wildlife_Sanctuary,1987,102.92,"Dakshina Kannada, Kodagu"
Ramadevarabetta Vulture Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Ramadevarabetta_Vulture_Sanctuary,2012,3.46,Ramanagara
Ranganathittu Bird Sanctuary,Bird Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Ranganathittu_Bird_Sanctuary,1940,0.67,Mysore
Rangayyanadurga Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Rangayyanadurga_Four-horned_antelope_Wildlife_Sanctuary,2011,77.23,Davanagere
Ranibennur Blackbuck Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Ranibennur_Blackbuck_Sanctuary,1974,119,Dharwad
Sharavati Valley Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Sharavathi_LTM_Wildlife_Sanctuary,1974,930.16,Shimoga
Shettihalli Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Shettihalli_Wildlife_Sanctuary,1974,395.6,Shimoga
Someshwara Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Someshwara_Wildlife_Sanctuary,1974,314.25,Udipi
Talakaveri Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Talakaveri_Wildlife_Sanctuary,1987,105.59,Kodagu
Thimlapura Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Thimlapura_Wildlife_Sanctuary,2016,50.86,Tumkur
Uttaregudda Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Uttaregudda_Wildlife_Sanctuary?action=edit&redlink=1,2023,189.26,Chitradurga
Yadahalli Chinkara Wildlife Sanctuary,Wildlife Sanctuary,Karnataka,https://en.wikipedia.org/wiki/Yadahalli_Chinkara_Wildlife_Sanctuary,2015,96.36,Bagalkot
Aralam Butterfly Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Aralam_Butterfly_Sanctuary,1984,55,Kannur
Chimmony Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Chimmony_Wildlife_Sanctuary,1984,85,Thrissur
Chinnar Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Chinnar_Wildlife_Sanctuary,1984,90.44,Idukki
Choolannur Pea Fowl Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Choolannur_Pea_Fowl_Sanctuary,2007,3.42,Palakkad
Idukki Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Idukki_Wildlife_Sanctuary,1976,70,Idukki
Karimpuzha Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Karimpuzha_Wildlife_Sanctuary,2019,227.97,Malappuram
Kottiyoor Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Kottiyoor_Wildlife_Sanctuary,2011,30.38,Kannur
Kurinjimala Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Kurinjimala_Sanctuary,2006,32,Idukki
Malabar Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Malabar_Wildlife_Sanctuary,2010,74.22,Kozhikode
Mangalavanam Bird Sanctuary,Bird Sanctuary,Kerala,https://en.wikipedia.org/wiki/Mangalavanam_Bird_Sanctuary,2004,0.03,Ernakulam
Neyyar Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Neyyar_Wildlife_Sanctuary,1958,128,Thiruvananthapuram
Parambikulam Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Parambikulam_Wildlife_Sanctuary,1973,285,Palakkad
Peechi-Vazhani Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Peechi-Vazhani_Wildlife_Sanctuary,1958,125,Thrissur
Peppara Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Peppara_Wildlife_Sanctuary,1983,53,Thiruvananthapuram
Periyar Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Periyar_Wildlife_Sanctuary,1950,427,Idukki
Shendurney Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Shendurney_Wildlife_Sanctuary,1984,100.32,Kollam
Thattekad Bird Sanctuary,Bird Sanctuary,Kerala,https://en.wikipedia.org/wiki/Thattekad_Bird_Sanctuary,1983,25,Idukki
Wayanad Wildlife Sanctuary,Wildlife Sanctuary,Kerala,https://en.wikipedia.org/wiki/Wayanad_Wildlife_Sanctuary,1973,344.44,Wayanad
Changthang Cold Desert Wildlife Sanctuary,Wildlife Sanctuary,Ladakh,https://en.wikipedia.org/wiki/Changthang_Cold_Desert_Wildlife_Sanctuary,1987,4000,Leh
Karakoram Wildlife Sanctuary,Wildlife Sanctuary,Ladakh,https://en.wikipedia.org/wiki/Karakoram_Wildlife_Sanctuary,1987,5000,Leh
Pitti,Wildlife Sanctuary,Lakshadweep,https://en.wikipedia.org/wiki/Pitti_Wildlife_Sanctuary?action=edit&redlink=1,2002,0.01,Lakshadweep
Bagdara Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Bagdara_Wildlife_Sanctuary,1978,478,Sidhi
Bori Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Bori_Wildlife_Sanctuary,1977,485.72,Hoshangabad
Dr. Bhimrao Ambedkar Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Dr._Bhimrao_Ambedkar_Wildlife_Sanctuary,2025,258.64,Sagar
Gandhi Sagar Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Gandhi_Sagar_Sanctuary,1981,368.62,Mandsaur
Gangau Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Gangau_Wildlife_Sanctuary?action=edit&redlink=1,1979,78.53,Chhatarpur
Ghatigaon Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Ghatigaon_Wildlife_Sanctuary,1981,510.64,Gwalior
Karera Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Karera_Wildlife_Sanctuary,1981,202.21,Shivpuri
Karmajhiri Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Karmajhiri_Wildlife_Sanctuary?action=edit&redlink=1,2022,14.1,Seoni
Ken Gharial Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Ken_Gharial_Sanctuary,1981,45.2,"Chhatarpur, Panna"
Kheoni Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Kheoni_Wildlife_Sanctuary,1982,134.78,"Dewas, Sehore"
Narsinghgarh Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Narsinghgarh_Wildlife_Sanctuary,1978,57.19,Raigarh
National Chambal Wildlife Sanctuary,National Park,Madhya Pradesh,https://en.wikipedia.org/wiki/National_Chambal_Wildlife_Sanctuary,1978,435,"Morena, Bhind"
Nauradehi Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Nauradehi_Wildlife_Sanctuary,1984,1197.04,"Damoh, Narsimhapur, Sagar"
Omkareshwar Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,,2025,611,"Khandwa, Dewas"
Orchha Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Orchha_Wildlife_Sanctuary,1994,44.91,Tikamgarh
Pachmarhi Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Pachmarhi_Biosphere_Reserve,1977,491.63,Hoshangabad
Panpatha Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Panpatha_Wildlife_Sanctuary,1983,245.84,Umaria
Pench Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Pench_Tiger_Reserve,1975,118.47,"Chhindwara, Seoni"
Phen Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Phen_Wildlife_Sanctuary,1983,110.74,Mandla
Ralamandal Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Ralamandal_Wildlife_Sanctuary,1989,2.35,Indore
Ratapani Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Ratapani_Wildlife_Sanctuary,1978,910.64,Raisen
Sailana Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Sailana_Wildlife_Sanctuary?action=edit&redlink=1,1983,12.97,Ratlam
Sanjay Dubri Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Sanjay_National_Park,1975,347.94,Sidhi
Sardarpur Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Sardarpur_Wildlife_Sanctuary,1983,348.12,Dhar
Singhori Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Singhori_Wildlife_Sanctuary,1976,312.04,Raisen
Son Gharial Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Son_Gharial_Wildlife_Sanctuary,1981,83.68,"Satna, Shahdol, Sidhi"
Veerangana Durgavati Wildlife Sanctuary,Wildlife Sanctuary,Madhya Pradesh,https://en.wikipedia.org/wiki/Veerangana_Durgavati_Wildlife_Sanctuary,1997,23.97,Damoh
Amba Barwa Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Amba_Barwa_Wildlife_Sanctuary,1997,127.11,Buldhana
Andhari Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Andhari_Wildlife_Sanctuary,1986,509.27,Chandrapur
Aner Dam Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Aner_Dam_Wildlife_Sanctuary,1986,82.94,Dhule
Bhamragarh Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Bhamragarh_Wildlife_Sanctuary?action=edit&redlink=1,1997,104.38,Gadchiroli
Bhimashankar Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Bhimashankar_Wildlife_Sanctuary,1985,130.78,"Pune, Raigad, Thane"
Bor Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Bor_Wildlife_Sanctuary,1970,61.1,"Nagpur, Wardha"
Chaprala Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Chaprala_Wildlife_Sanctuary?action=edit&redlink=1,1986,134.78,Gadchiroli
Deolgaon‑Rehkuri Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Deolgaon‑Rehkuri_Wildlife_Sanctuary?action=edit&redlink=1,1980,2.17,Ahmednagar
Dnyanganga Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Dnyanganga_Wildlife_Sanctuary,1997,205.21,Buldhana
Gautala Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Gautala_Wildlife_Sanctuary,1986,260.61,"Aurangabad, Jalgaon"
Ghodazari Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Ghodazari_Wildlife_Sanctuary,2018,153.31,Chandrapur
Great Indian Bustard Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Great_Indian_Bustard_Sanctuary,1979,366.73,"Ahmednagar, Solapur"
Isapur Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Isapur_Wildlife_Sanctuary?action=edit&redlink=1,2014,37.8,Yavatmal
Jayakwadi Bird Sanctuary,Bird Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Jayakwadi_Bird_Sanctuary,1986,341.05,"Ahmednagar, Aurangabad"
Kalsubai Harishchandragad Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Kalsubai_Harishchandragad_Wildlife_Sanctuary,1986,361.71,Ahmednagar
Kanhargaon Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Kanhargaon_Wildlife_Sanctuary,2021,269.4,Chandrapur
Karanja Sohol Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Karanja_Sohol_Wildlife_Sanctuary,2000,18.32,Akola
Karnala Bird Sanctuary,Bird Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Karnala_Bird_Sanctuary,1968,12.16,Raigad
Katepurna Wildlife Sanctuary,Wildlife Sanctuary,Maharashtra,https://en.wikipedia.org/wiki/Katepurna_Wildlife_Sanctuary?action=edit&redlink=1,1988,73.68,Akola
